Person URL,Load time,Data index (26),Photo,Name,Title,Research interests,Accepting PhD students,Email,Telephone,Address,Google scholar,ORCID,LinkedIn,Twitter,About,Research groups,Research interests,Current research,Research projects active,Research projects completed,Publications,Supervision current,Teaching intro,Teaching modules,Roles,Biography,Prizes,Person name,Person name suffix,# of publications,Person title,Person email,Person school,Person faculty,Person school or department,Person username,Supervision quantity,Teaching quantity
,9408.49,,443,3325,2016,93,97,3325,1590,1827,42,1186,31,34,101,564,93,84,354,602,2055,1087,48,906,371,342,245,,,,,,,,,,,
https://oneweb.soton.ac.uk/people/mr-daniel-irving,5.09,4,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,Mr Daniel Irving,2,,,,,
https://oneweb.soton.ac.uk/people/doctor-samantha-cockings,5.02,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,Doctor Samantha Cockings,34,Associate Professor,,,School of Geography and Environmental Sciences,Population  Health and Wellbeing (PHeW)
https://oneweb.soton.ac.uk/people/doctor-rob-ewing,5.01,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Rob Ewing,64,Associate Professor,,,School of Biological Sciences,Computational and Systems Biology
https://oneweb.soton.ac.uk/people/doctor-yue-zhang,5.00,11,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,YES,NO,YES,Doctor Yue Zhang,36,Lecturer,,,School of Engineering,Water and Environmental Engineering Group
https://oneweb.soton.ac.uk/people/mr-ilias-zazas,4.99,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Mr Ilias Zazas,10,Principal Enterprise Fellow,,,School of Engineering,Signal Processing Audio and Hearing Group  Signal Processing Audio and Hearing Group
https://oneweb.soton.ac.uk/people/doctor-richard-watson,4.97,10,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Richard Watson,80,Associate Professor,,,School of Electronics and Computer Science,Agents  Interactions and Complexity
https://oneweb.soton.ac.uk/people/doctor-robert-fear,4.93,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Robert Fear,37,Associate Professor,,,School of Physics and Astronomy,Astronomy Group
https://oneweb.soton.ac.uk/people/doctor-tracey-newman,4.90,13,NO,YES,YES,YES,YES,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,Doctor Tracey Newman,91,Associate Professor,,,,Clinical Neurosciences
https://oneweb.soton.ac.uk/people/doctor-shuncai-wang,4.86,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,YES,Doctor Shuncai Wang,111,Lecturer,,,School of Engineering,nCATS Group
https://oneweb.soton.ac.uk/people/doctor-russell-minns,4.85,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Russell Minns,34,Associate Professor,,,School of Chemistry,Computational Systems Chemistry
https://oneweb.soton.ac.uk/people/doctor-toni-martinez-sykora,4.84,12,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,Doctor Toni Martinez Sykora,21,Associate Professor,,,Southampton Business School,Decision Analytics and Risk
https://oneweb.soton.ac.uk/people/doctor-sandy-wright,4.81,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Sandy Wright,11,Principal Research Fellow,,,,Wolfson Unit MTIA
https://oneweb.soton.ac.uk/people/doctor-xiao-yang-mio-hu,4.79,9,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,Doctor Xiao-Yang (Mio) Hu,29,Research Fellow,,,Primary Care, Population Sciences and Medical Education
https://oneweb.soton.ac.uk/people/doctor-ralf-deiterding,4.76,8,NO,YES,YES,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Ralf Deiterding,105,Associate Professor,,,School of Engineering,Aerodynamics and Flight Mechanics Group
https://oneweb.soton.ac.uk/people/doctor-richard-polfreman,4.75,7,NO,YES,YES,YES,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,Doctor Richard Polfreman,44,Associate Professor,,,School of Humanities,Music
